x1,x2,x3,x4,x5,x6,x7,x8,n,o1,o2
0.56370355541059,0.1751331725042,0.152900354542257,0.567974003296333,0.0105908289601052,0.587684143608289,0.28167656403113,0.972595022047216,4.99547011125622,5359.06097426534,-106.030609078922
0.794418089461708,0.168712561097328,0.206111834480479,0.596555338518953,0.198111829440162,0.585633526828901,0.58774145813088,0.534423713355523,1.66437882402184,2489.23511340301,-46.5213599992392
0.0949069527419782,0.124105323629503,0.429870391464732,0.253829207389536,0.0265227649484401,0.772514470281319,0.304525496579951,0.351551628835291,4.17905020116784,1470.73482611716,-54.516360309299
0.141761321640462,0.324874230346118,0.53374723090499,0.371415931438755,0.905870862261332,0.222162782783696,0.784571031008182,0.539057394275003,2.71114798714926,6923.47057676579,-75.1867702470477
0.447106481272311,0.0916726994755085,0.318931809775034,0.300502373976867,0.197267868647942,0.315133502387969,0.760486642718542,0.74194191151389,2.08445329083337,1938.13233022371,-31.928684459035
0.392444679230659,0.330691705611857,0.265104448546238,0.51185468561568,0.150635564769914,0.201300877240161,0.709283635350542,0.750413182540989,6.23391482198328,8095.56475516339,-143.677580444574
0.0949069527419782,0.122796064243666,0.429870391464732,0.253829207389536,0.0265227649484401,0.772514470281319,0.00533055862457471,0.352479594321563,4.17905020116784,1470.73482611716,-54.516360309299
0.447106481272311,0.0916726994755085,0.565150426814268,0.300502373976867,0.196439500331006,0.331099202589171,0.760486642718542,0.245552193136619,2.21231054520041,567.912082917362,-42.3645699742497
0.181046590293314,0.500057216035229,0.0534745417784315,0.0270876979955058,0.726448669840894,0.303061181820492,0.498281206730826,0.374288357502915,7.26172003152704,7837.76831215095,-86.8980212213301
0.456108429806631,0.0916726994755085,0.322697121265644,0.300502373976867,0.125437653940188,0.302339309293484,0.762295962023853,0.74194191151389,3.7659554621463,5017.83972492663,-67.6166884093821
0.486221387743122,0.690435127211006,0.482385171405244,0.556699709760351,0.266751856407617,0.966607420598635,0.816194051502197,0.0893730731165843,2.10667041931012,3356.16601226294,-91.958790191494
0.102359955420098,0.124105323629503,0.418633250094794,0.267738329567397,0.0265227649484401,0.773289789956591,0.275428756974421,0.351551628835291,4.17905020116784,1477.69617471439,-55.2682825950918
0.209483536723214,0.700446112407579,0.522486891393167,0.103688355200496,0.109109265314932,0.886462964268386,0.617755588557784,0.309027002337488,2.31130496194181,4508.40415395027,-68.2630883788783
0.348397234616986,0.289427390319974,0.409748881428875,0.274879727156556,0.199099103152415,0.0240175733454607,0.845036349187156,0.704646044738892,7.00285674855191,8616.43545354228,-147.335586507735
0.450791084774809,0.186795679885974,0.903961560773803,0.588011270017082,0.544438097809944,0.337235342587923,0.643795945174319,0.9039595373644,5.02307569712834,5162.27146681048,-210.721720827478
0.589182121709621,0.0916726994755085,0.820617117017754,0.301429579831424,0.209473549749606,0.0599150036950145,0.737908895075296,0.709033291580441,2.08445329083337,2539.3340390787,-64.23073255791
0.440128782747292,0.321500891969307,0.344916075592551,0.128018378627738,0.315711566394061,0.321230724897177,0.153133795767992,0.741382233749052,11.8133331215071,9032.32102071355,-227.6605724684
0.181046590293314,0.428082245260284,0.0534745417784315,0.858961745022248,0.32329125984282,0.0393979828646464,0.7347746672512,0.717462826914805,4.50225920414895,4888.2640037251,-120.478212006787
